business_id,name,latitude,longitude,categories
210150,LANCHONETE MA 91 LTDA ME,-23.611889,-46.600353,LANCHONETE
210260,LANCHONETE CORINGA LTDA ME,-23.615996,-46.596464,LANCHONETE
210446,LANCHONETE IRAUNA LTDA. ME.,-23.608855,-46.611505,LANCHONETE
210617,BAR E LANCHONETE DRINK DREHER LTDA ME,-23.60187,-46.612398,LANCHONETE
210699,MARIA ELZA PEREIRA SAMPAIO LANCHONETE ME,-23.601764,-46.609855,LANCHONETE
211163,SACI-PARK ESTAC.E LANCHONETE LTDA-ME,-23.593868,-46.611014,LANCHONETE
211186,JOSE ALVES RODRIGUES LANCHONETE ME,-23.59541,-46.609572,LANCHONETE
211215,LANCHONETE NAZARE LTDA - ME,-23.594035,-46.609716,LANCHONETE
211272,VERAO 92 LANCHONETE LTDA ME,-23.600651,-46.606732,LANCHONETE
211365,LANCHONETE BOM CLIMA LTDA - ME,-23.59738,-46.605703,LANCHONETE
211839,KTSPERO LANCHONETE LTDA ME,-23.602234,-46.601594,LANCHONETE
211893,LANCHONETE HIFEN LTDA - ME,-23.608287,-46.599436,LANCHONETE
212029,KAFLA LANCHONETE LTDA.,-23.604479,-46.599451,LANCHONETE
212056,LUAN BAR E LANCHONETE LTDA ME,-23.604921,-46.596365,LANCHONETE
212256,LANCHONETE TRADICIONAL DO IPIRANGA LTDA ME,-23.600892,-46.600816,"LANCHONETE,TRADICIONAL"
212286,LANCHONETE PARADA DO CAFE LTDA ME,-23.599872,-46.600966,"LANCHONETE,CAFE"
212321,LANCHONETE JAMIL LTDA,-23.599768,-46.600206,LANCHONETE
212388,ANANIAS JOSE VIEIRA LANCHONETE - ME,-23.598777,-46.60072,LANCHONETE
212462,TERRA BRASILEIRA EVENTOS E LANCHONETE LTDA,-23.598144,-46.600286,LANCHONETE
212475,MARSELHA LANCHONETE LTDA-ME,-23.598075,-46.600367,LANCHONETE
212535,BAR LANCHONETE RECANTO DO IPIRANGA LT ME,-23.596855,-46.60292,LANCHONETE
212633,LANCHONETE BACLER LTDA-ME.,-23.595817,-46.601678,LANCHONETE
212677,LANCHONETE PIRES DA MOTA LTDA-ME,-23.596728,-46.600351,LANCHONETE
212693,LANCHONETE TAI LEE LTDA ME,-23.596728,-46.600351,LANCHONETE
212807,STOP BURGER LANCHONETE LTDA ME,-23.593451,-46.600657,LANCHONETE
212840,LANCHONETE BUCHALLA LTDA-ME,-23.600579,-46.599238,LANCHONETE
213374,LANCHONETE VANOLAVI LTDA ME,-23.642776,-46.589821,LANCHONETE
213422,LANCHONETE ALTERASO LTDA ME,-23.641503,-46.59497,LANCHONETE
213556,LANCHONETE BOLE BOLE LTDA ME,-23.634287,-46.589241,LANCHONETE
213887,MARIA HELENA MORAES LANCHONETE ME,-23.631155,-46.584765,LANCHONETE
214335,LANCHONETE BUCHAR LTDA ME,-23.620364,-46.592716,LANCHONETE
214991,LANCHONETE HELIOPOLIS LTDA-ME,-23.607233,-46.595447,LANCHONETE
215009,LANCHONETE DINAURA LTDA - ME,-23.606565,-46.592811,LANCHONETE
215034,LANCHONETE CRISTIANI & BERIANI LTDA-ME,-23.601194,-46.592892,LANCHONETE
215059,LANCHONETE E GALETERIA DA UM TEMPO LTDA - ME,-23.601992,-46.591491,LANCHONETE
215129,LANCHONETE BEVI LTDA - ME,-23.59977,-46.596074,LANCHONETE
215172,LANCHONETE NOVAS CORES LTDA - ME,-23.59729,-46.594407,LANCHONETE
215453,LANCHONETE TURMA DA VEMAG LTDA - ME,-23.597395,-46.590891,LANCHONETE
215578,BAR E LANCHONETE NEVES & OLIVEIRA LTDA ME,-23.59634,-46.589709,LANCHONETE
215646,LANCHONETE E PETISCOS NOVA LISBOA LTDA ME,-23.602717,-46.58492,LANCHONETE
215654,LANCHONETE NOVA FORTUNA LTDA - ME,-23.602176,-46.585509,LANCHONETE
215731,LANCHONETE CALAMBAU LTDA - ME,-23.600328,-46.584473,LANCHONETE
216041,REINICIO LANCHONETE REST LTDA ME,-23.595978,-46.577117,LANCHONETE
216328,LE CROISSANT LANCHONETE LTDA ME,-23.602536,-46.56626,"CROISSANT,LANCHONETE"
216705,LANCHONETE E BOM.ABELINHA GULOSSA LTD-ME,-23.596814,-46.565739,LANCHONETE
216719,LANCHONETE CANTINHO SABOROSO LTDA.,-23.593098,-46.566976,LANCHONETE
216768,LANCHONETE HERMETO LIMA LTDA,-23.596989,-46.564205,LANCHONETE
217008,LANCHONETE SILAS LTDA ME,-23.60916,-46.557269,LANCHONETE
217084,LANCHONETE E BOMBONIERE DALLAS DA CALIFORNIA LTDA -,-23.602536,-46.558762,"BOMBONIERE,LANCHONETE"
217220,LANCHONETE REIS LTDA. ME.,-23.597417,-46.560585,LANCHONETE
217275,LANCHONETE TIA MARIA JULIA LTDA.-ME,-23.593478,-46.561874,LANCHONETE
217354,LANCHONETE MELO GAIA LTDA ME,-23.597165,-46.559137,LANCHONETE
217490,LANCHONETE GOSTOSO DELITO LTDA - ME,-23.59554,-46.556601,LANCHONETE
217566,LANCHONETE XYKOTE LTDA. ME,-23.609265,-46.553525,LANCHONETE
217799,LANCHONETE LIDER DE VILA ALPINA LTDA ME,-23.594311,-46.554329,LANCHONETE
217864,LANCHONETE ROSEIRAL LTDA ME,-23.599642,-46.550762,LANCHONETE
217885,H.NUNES LANCHONETE LTDA ME,-23.600525,-46.549253,LANCHONETE
218205,LANCHONETE OVNIL LTDA ME,-23.608336,-46.542978,LANCHONETE
218387,EDUARDO & DIDNEY BAR E LANCHONETE LTDA ME,-23.596685,-46.543285,LANCHONETE
218419,HORA DO RUSH LANCHONETE LTDA ME,-23.594096,-46.543554,LANCHONETE
218561,LANCHONETE GOMES & MENDES LTDA -ME,-23.59575,-46.542451,LANCHONETE
218638,LANCHONETE E PIZZARIA LA SORELLA LTDA ME,-23.59703,-46.540764,"LANCHONETE,PIZZARIA"
219194,LANCHONETE E BOMB.ALEGRIA REAL LTDA ME,-23.598477,-46.533515,LANCHONETE
219247,VALDEMIR P. MIRANDA LANCHONETE ME,-23.596212,-46.534171,LANCHONETE
219562,MCR LANCHONETE LTDA ME.,-23.61115,-46.518619,LANCHONETE
219918,ROSA HELENA DA ROCHA ALVES LANCHONETE ME,-23.605859,-46.525713,LANCHONETE
219957,CARMEN REDONDO LANCHONETE ME,-23.604859,-46.525516,LANCHONETE
219960,LANCHONETE PHAMY PHAMY LTDA - ME,-23.60323,-46.525912,LANCHONETE
220106,BAR E LANCHONETE CAMBUCA LTDA ME,-23.599025,-46.529399,LANCHONETE
220345,GILBERTO CORREA LANCHONETE -ME,-23.599891,-46.524899,LANCHONETE
220649,LANCHONETE POSSANT LTDA.-ME.,-23.596911,-46.522667,LANCHONETE
220776,YAHANINE S BAR E LANCHONETE LTDA-ME,-23.604638,-46.52046,LANCHONETE
220941,LANCHONETE P.S. LTDA-ME,-23.602671,-46.515865,LANCHONETE
221009,ESPEDITO LEITE DO NASCIMENTO LANCHONETE ME,-23.598195,-46.520526,LANCHONETE
221021,KI TEMPERO BAR E LANCHONETE LTDA ME,-23.598056,-46.520522,LANCHONETE
221119,LANCHONETE J. FERREIRA E M. BARBOSA LTDA. - ME,-23.596746,-46.518875,LANCHONETE
221311,LANCHONETE E PIZZARIA ORDELLA LTDA-ME,-23.598957,-46.514998,"LANCHONETE,PIZZARIA"
221422,BAR E LANCHONETE RENASCER DO JD. ELBA LTDA-ME,-23.61777,-46.513671,LANCHONETE
221473,LANCHONETE E PIZZARIA CYPRIANOS LTDA. -ME,-23.619346,-46.51015,"LANCHONETE,PIZZARIA"
221518,ROTISSERIA LANCHONETE VL RENATO LTDA ME,-23.619698,-46.509651,"ROTISSERIE,LANCHONETE"
221938,PROVARA BAR E LANCHONETE LTDA ME,-23.615533,-46.504119,LANCHONETE
222437,LANCHONETE NEVES & FERES LTDA-ME,-23.599389,-46.51382,LANCHONETE
222485,LANCHONETE PTO DE ENCO VITORIA LTDA,-23.60076,-46.51134,LANCHONETE
222981,LANCHONETE E CASA DO NORTE LTJ LTDA ME,-23.59462,-46.502935,LANCHONETE
223568,CASA DO PAO DE BATATA LANCHONETE LTDA-ME,-23.616008,-46.495729,LANCHONETE
223652,LANCHONETE EDUHEIDI LTDA ME,-23.609363,-46.492308,LANCHONETE
223857,PEDRO PINHEIRO DUARTE LANCHONETE ME,-23.610029,-46.484035,LANCHONETE
224495,BAR MERC.LANCHONETE THEIS LTDA,-23.608844,-46.487346,LANCHONETE
224735,LANCHONETE BAPTISTA LTDA ME,-23.597273,-46.486536,LANCHONETE
224852,LANCHONETE NANCI E VANDER LTDA ME,-23.593189,-46.488057,LANCHONETE
224853,LANCHONETE WELLINGTON VALDIR LTDA,-23.593189,-46.488057,LANCHONETE
224882,PATRICIOS LANCHONETE LTDA. ME,-23.595615,-46.487128,LANCHONETE
224921,ORLANDO RIBEIRO BAR E LANCHONETE ME,-23.594843,-46.485997,LANCHONETE
224924,MARQUESASP LANCHONETE LTDA ME,-23.594791,-46.485786,LANCHONETE
224952,LANCHONETE AGUIA DE SAO MATEUS LTDA ME,-23.599269,-46.48465,LANCHONETE
225011,LANCHONETE UNIDOS DE SAO MATHEUS LTDA ME,-23.601043,-46.483119,LANCHONETE
225219,SAN RAFAEL COUNTRY LANCHONETE LTDA-ME,-23.622536,-46.477201,LANCHONETE
225553,LANCHONETE RAINHA DE SAO MATEUS LTDA. ME,-23.609795,-46.474124,LANCHONETE
225806,LANCHONETE HANS BURGER LTDA ME,-23.619288,-46.4676,LANCHONETE
225840,LANCHONETE SKINA DO POVO LTDA-ME,-23.619362,-46.4675,LANCHONETE
225904,LANCHONETE E CERVEJARIA DIVA S LTDA ME,-23.619384,-46.467471,"CERVEJA,LANCHONETE,CERVEJARIA"
225925,J.J.SOUSA LANCHONETE LTDA-ME,-23.619531,-46.467351,LANCHONETE
226172,LANCHONETE A PEMPOSA LTDA ME,-23.617461,-46.468222,LANCHONETE
226294,STARLIGHT LANCHONETE E DIVERSOES LTDA,-23.605438,-46.479605,LANCHONETE
226303,LANCHONETE MAESTRO LTDA. ME,-23.605473,-46.479454,LANCHONETE
226390,LANCHONETE HAPPY HUNGER LTDA ME,-23.606115,-46.4788,LANCHONETE
226473,LANCHONETE FLOR DE S.MATEUS LTDA.ME,-23.604659,-46.480287,LANCHONETE
226973,PEQUENO BAR E LANCHONETE LTDA-ME,-23.606587,-46.472095,LANCHONETE
227033,LANCHONETE E PASTELARIA HOKAIDO LTDA ME,-23.602778,-46.470496,LANCHONETE
227194,IVA.NES LANCHONETE LTDA - ME,-23.60027,-46.468507,LANCHONETE
227802,MARIA APARECIDA DE OLIVEIRA ALVES LANCHONETE ME,-23.617941,-46.4635,LANCHONETE
228303,LANCHONETE J.L. ESPERANCA LTDA ME,-23.600285,-46.454952,LANCHONETE
228613,LANCHONETE GAROTINHO LTDA - ME,-23.594231,-46.448229,LANCHONETE
228648,BAR E LANCHONETE CEARA LTDA ME,-23.594098,-46.444792,LANCHONETE
229440,ALBERTO ROSA DE MACEDO-LANCHONETE-ME,-23.603639,-46.404349,LANCHONETE
229751,LANCHONETE E BOMBONIERE LABODE CIDAS LTDA ME,-23.596301,-46.399285,"BOMBONIERE,LANCHONETE"
229841,WANDERLEY FIGUEIRA BAR E LANCHONETE ME,-23.596301,-46.399285,LANCHONETE
229924,EDNA APARECIDA DE SOUZA LANCHONETE ME,-23.596301,-46.399285,LANCHONETE
229953,LANCHONETE E PIZZARIA MARIANO S LTDA ME,-23.596301,-46.399285,"LANCHONETE,PIZZARIA"
230027,PAULO SERGIO ZAMBIERI LANCHONETE ME,-23.595756,-46.398856,LANCHONETE
230105,LANCHONETE URBANO'S LTDA.-M-,-23.5927,-46.658089,LANCHONETE
230202,GIGI LANCHONETE LTDA,-23.580074,-46.660173,LANCHONETE
230495,LANCHONETE JERIQUAQUARA DA CRUZ LTDA ME,-23.590694,-46.649184,LANCHONETE
230519,CJK BAR E LANCHONETE LTDA ME,-23.590284,-46.647916,LANCHONETE
230629,MEI SHI JIA LANCHONETE REFEICAO LTDA-ME,-23.588148,-46.647546,LANCHONETE
230669,LANCHONETE ZANGAO LTDA-ME,-23.588834,-46.646683,LANCHONETE
230944,LANCHONETE DO CORACAO LTDA ME,-23.582714,-46.649975,LANCHONETE
230945,LANCHONETE RECANTO CHIC LTDA.,-23.582097,-46.650314,LANCHONETE
231076,BAR E LANCHONETE BARCELLOS LTDA =ME=,-23.579046,-46.650917,LANCHONETE
231097,RED COFFEE CAFETERIA E LANCHONETE LTDA.,-23.580329,-46.650041,"CAFETERIA,LANCHONETE,CAFE"
231105,FLORENCA CITY LANCHONETE LTDA,-23.580051,-46.650129,LANCHONETE
231159,LANCHONETE DUBARRY LTDA ME,-23.577385,-46.651247,LANCHONETE
231191,LANCHONETE SETECENTOS E CINCO LTDA ME,-23.576687,-46.650492,LANCHONETE
231259,LANCHONETE TEMPERINHO LTDA-ME,-23.582482,-46.649245,LANCHONETE
231267,LANCHONETE NOVA ESTRELA LTDA.,-23.582183,-46.648871,LANCHONETE
231344,KY BROTOS LANCHONETE LTDA ME,-23.580743,-46.648285,LANCHONETE
231721,LANCHONETE 1008 LTDA ME,-23.578087,-46.646559,LANCHONETE
231821,LANCHONETE CENTRAL PARAISO LTDA - EPP,-23.578292,-46.645467,LANCHONETE
232185,SEJA BEM VINDO REST.E LANCHONETE LTDA-ME,-23.574052,-46.658819,LANCHONETE
232303,HIALEAH LANCHONETE LIMITADA ME,-23.57136,-46.661039,LANCHONETE
232308,LANCHONETE JOIA DA PAMPLONA LTDA ME,-23.571248,-46.660927,LANCHONETE
232446,A.R. LANCHONETE E REST. LTDA ME,-23.569544,-46.661428,LANCHONETE
232709,BABI CUQUINHA LANCHONETE LTDA-ME,-23.568909,-46.659563,LANCHONETE
233742,LANCHONETE SARUTAIA LTDA ME.,-23.569163,-46.653745,LANCHONETE
233791,MICHEL YOUSSEF ORPHALI LANCHONETE,-23.567133,-46.661569,LANCHONETE
233892,G N S LANCHONETE LTDA ME,-23.568207,-46.660207,LANCHONETE
233915,LANCHONETE CAPETINGA LTDA. ME,-23.568074,-46.659977,LANCHONETE
234222,ANDROMEDA LANCHONETE LTDA ME,-23.566359,-46.658211,LANCHONETE
234392,VIAGGIARE LANCHONETE E PIZZARIA LTDA - ME,-23.566009,-46.657782,"LANCHONETE,PIZZARIA"
234393,PAULISTANO S BOULEVARD LANCHONETE LTDA,-23.566009,-46.657782,LANCHONETE
234476,LANCHONETE INVICTA PAULISTA LTDA ME,-23.563816,-46.660179,LANCHONETE
234538,LANCHONETE FREE LTDA-ME,-23.561943,-46.660944,LANCHONETE
234589,LANCHONETE ORFILIA PAMPAS LTDA ME,-23.563848,-46.658764,LANCHONETE
234653,LANCHONETE MAX-MINI LTDA EPP,-23.561469,-46.659456,LANCHONETE
234726,LANCHONETE E PIZZARIA CHOUPAL LTDA-ME,-23.561534,-46.657917,"LANCHONETE,PIZZARIA"
234903,LANCHONETE SABOR & AROMA LTDA ME,-23.567414,-46.657245,LANCHONETE
234998,LANCHONETE WEN LTDA,-23.566447,-46.65652,LANCHONETE
235075,FALCONI S LANCHONETE E PIZZARIA LTDA,-23.565199,-46.657185,"LANCHONETE,PIZZARIA"
235106,LANCHONETE ITU LTDA,-23.565737,-46.656422,LANCHONETE
235127,JARDIM OURO VERDE LANCHONETE LTDA ME,-23.56568,-46.655792,LANCHONETE
235157,NOVA ALAMEDA S BAR E LANCHONETE LTDA.,-23.564915,-46.655507,LANCHONETE
235201,SOLAR DOS CONDES LANCHONETE LTDA ME,-23.566994,-46.655207,LANCHONETE
235253,MERCEDES VILLAR FIEL LANCHONETE - EPP,-23.566762,-46.653973,LANCHONETE
235258,STAGIUM LANCHONETE LTDA,-23.566762,-46.653973,LANCHONETE
235310,GUINZA FOOD LANCHONETE E COM. PROD. NATURAIS LTDA,-23.565456,-46.655371,LANCHONETE
235423,DELLAS LANCHONETE LTDA,-23.565713,-46.654366,LANCHONETE
235463,SALADA ALEMA LANCHONETE LTDA. ME,-23.5646,-46.653761,"SALADA,LANCHONETE"
235703,LANCHONETE CHARME DA PAULISTA LTDA EPP,-23.561645,-46.655586,LANCHONETE
235744,LANCHONETE ZEST LTDA ME,-23.561645,-46.655586,LANCHONETE
235894,LANCHONETE DO BARBA LTDA,-23.564038,-46.654411,LANCHONETE
235895,LANCHONETE CINDERELA LTDA,-23.564111,-46.654323,LANCHONETE
235899,LANCHONETE PAMPLONA LTDA ME,-23.564169,-46.654124,LANCHONETE
236330,LANCHONETE A KATIA LTDA.,-23.561847,-46.655345,LANCHONETE
236826,BAR E LANCHONETE ITAGUASSU LTDA - ME,-23.570808,-46.652383,LANCHONETE
236827,LANCHONETE SALGASUCO LTDA ME,-23.570743,-46.652313,LANCHONETE
236840,SERGIO ISSAO MORI LANCHONETE - ME,-23.569445,-46.65327,LANCHONETE
236876,LANCHONETE ALEGRE LTDA ME,-23.569961,-46.651468,LANCHONETE
237132,LANCHONETE JAU LTDA.-ME,-23.56906,-46.650388,LANCHONETE
237218,LANCHONETE HISA LTDA-ME,-23.569017,-46.650231,LANCHONETE
237470,LANCHONETE PRAMIGO LTDA ME,-23.573247,-46.648784,LANCHONETE
237642,LANCHONETE NILO DO PARAISO LTDA,-23.574388,-46.646038,LANCHONETE
238479,LANCHONETE GAROA PAULISTA LTDA-ME,-23.568734,-46.646526,LANCHONETE
239054,LANCHONETE BOULEVARD LTDA-ME,-23.564473,-46.651831,LANCHONETE
239455,YELLOW RIVER LANCHONETE LTDA - ME,-23.567888,-46.649811,LANCHONETE
239560,LANCHONETE QIANG LTDA,-23.565837,-46.65057,LANCHONETE
239611,O VELHO CHOPP LANCHONETE LTDA.ME,-23.565837,-46.65057,"CHOPERIA,LANCHONETE"
239713,LANCHONETE MAC HILTON LTDA.,-23.56539,-46.650696,LANCHONETE
239774,LANCHONETE SON LTDA.-ME,-23.565648,-46.650378,LANCHONETE
240352,LANCHONETE PRIMOS LTDA ME,-23.563941,-46.652473,LANCHONETE
240634,LANCHONETE PAMPLONA CHIC LTDA.,-23.561328,-46.651371,LANCHONETE
240733,SKS LANCHONETE LTDA,-23.568174,-46.648829,LANCHONETE
240742,LANCHONETE COPAO PAULISTA LTDA,-23.567795,-46.648757,LANCHONETE
240880,LANCHONETE CANECO LTDA,-23.567035,-46.649158,LANCHONETE
240943,LANCHONETE KRM LTDA. ME,-23.566922,-46.64882,LANCHONETE
240964,LANCHONETE NOVE DRAGOES LTDA,-23.567228,-46.648537,LANCHONETE
241050,LANCHONETE MITSUE LTDA - ME,-23.566711,-46.648387,LANCHONETE
241263,LANCHONETE CINCINATO LTDA-EPP,-23.566551,-46.64744,LANCHONETE
241357,LANCHONETE TRADICIONAL B. VISTA LTDA-ME,-23.566113,-46.647844,"LANCHONETE,TRADICIONAL"
241466,FAPER DOOG LANCHONETE LTDA - ME,-23.565497,-46.647535,LANCHONETE
241507,BOCA DE PRATO LANCHONETE LTDA. -ME,-23.564879,-46.647582,LANCHONETE
241524,LANCHONETE CANTINHO DO PARAIZO LTDA-ME,-23.568291,-46.646663,LANCHONETE
241898,LANCHONETE QUERO MAIS LTDA ME,-23.564278,-46.646364,LANCHONETE
241930,LANCHONETE MORRO DOS INGLESES LTDA.-ME.,-23.562972,-46.645892,LANCHONETE
241976,LANCHONETE FLOR DO TREZE LTDA ME,-23.562872,-46.645417,LANCHONETE
242058,SILLAS BAR E LANCHONETE LTDA - ME,-23.56135,-46.645255,LANCHONETE
242085,BAR E LANCHONETE BELEZURA DO BEXIGA LTDA ME,-23.560664,-46.645263,LANCHONETE
242193,JOSE ZAYAT NETO LANCHONETE ME,-23.589375,-46.643979,LANCHONETE
242461,LANCHONETE LAILO LTDA-ME,-23.584781,-46.645033,LANCHONETE
242462,LANCHONETE VOLTE SEMPRE LTDA ME,-23.584781,-46.645033,LANCHONETE
242762,DIVERTHE LANCHONETE LTDA.-ME,-23.592885,-46.639544,LANCHONETE
242874,LANCHONETE IRMAOS RUSSO LTDA-ME,-23.588905,-46.639191,LANCHONETE
242906,TGSD LANCHONETE & REVISTARIA LTDA. - ME,-23.591954,-46.637701,LANCHONETE
242956,FREGE CHOPPERIA E LANCHONETE LTDA ME,-23.588938,-46.638877,"CHOPERIA,LANCHONETE"
242983,SAO PAULO EXPRESS LANCHONETE LTDA ME,-23.588641,-46.639203,LANCHONETE
243022,LANCHONETE PAULUS LTDA ME,-23.586804,-46.640449,LANCHONETE
243034,LANCHONETE LOYDE LTDA ME,-23.585738,-46.640882,LANCHONETE
243077,LANCHONETE ESPM LTDA-ME,-23.588834,-46.638966,LANCHONETE
243137,LANCHONETE RYAN S FAST FOOD LTDA ME,-23.585869,-46.638601,"LANCHONETE,FAST"
243182,LANCHONETE MAJOR 23 LTDA-ME,-23.58559,-46.637844,LANCHONETE
243490,MAG GOMES LANCHONETE LTDA - ME,-23.581109,-46.643284,LANCHONETE
243605,CHINA EXPRESS LANCHONETE LTDA-ME,-23.584662,-46.641701,LANCHONETE
243755,GOTCHA LANCHONETE LTDA ME,-23.580916,-46.643151,LANCHONETE
243859,PARAISO CHIC LANCHONETE LTDA. - EPP,-23.579035,-46.644109,LANCHONETE
243900,SCHMIDT CORTE LEAL E SILVA LANCHONETE LTDA ME,-23.578452,-46.644246,LANCHONETE
244055,CAFFE PANINO LANCHONETE LTDA ME,-23.577555,-46.643193,"CAFFE,LANCHONETE,PADARIA"
244084,LANCHONETE MOON SHINE LTDA-ME,-23.576962,-46.642588,LANCHONETE
244096,E.W.M. LANCHONETE LTDA,-23.578356,-46.642151,LANCHONETE
244243,BOKALIVRE LANCHONETE LTDA-ME,-23.582131,-46.640466,LANCHONETE
244249,RECREIO DOS BANDEIRANTES LANCHONETE LTDA ME,-23.581863,-46.640424,LANCHONETE
244273,VILA S LANCHONETE LTDA-ME,-23.580913,-46.640508,LANCHONETE
244399,NINHO GULA LANCHONETE LTDA ME,-23.58329,-46.637475,LANCHONETE
244483,PAKERA LANCHONETE LTDA. - EPP,-23.581401,-46.638841,LANCHONETE
244489,LANCHONETE MISHIMA LTDA-ME,-23.581152,-46.638619,LANCHONETE
244539,LANCHONETE METRO LTDA ME,-23.581931,-46.637254,LANCHONETE
244562,LANCHONETE COELHO LTDA. ME,-23.578642,-46.640784,LANCHONETE
244663,LANCHONETE ARITANA LTDA,-23.579802,-46.63976,LANCHONETE
244675,CHATTER LANCHONETE LTDA-ME,-23.580198,-46.639255,LANCHONETE
244746,LANCHONETE PAKOS LTDA,-23.578666,-46.639328,LANCHONETE
244747,AGOSTIN BAR E LANCHONETE LTDA - ME,-23.578731,-46.639284,LANCHONETE
244837,VERGUEIRO SUPER LANCHONETE LTDA,-23.576983,-46.64027,LANCHONETE
244947,SORVETERIA E LANCHONETE YPE LTDA,-23.580174,-46.638348,"LANCHONETE,SORVETERIA"
245048,LANCHONETE E PIZZARIA D INCAO FELICITA LTDA.,-23.592912,-46.636138,"LANCHONETE,PIZZARIA"
245061,LANCHONETE VERITAS LTDA - ME,-23.592682,-46.636119,LANCHONETE
245132,LANCHONETE CRUZALIA LTDA ME,-23.591766,-46.636322,LANCHONETE
245217,MEMIU S LANCHONETE LTDA ME,-23.592387,-46.63494,LANCHONETE
245325,LANCHONETE DUAS VIDAS LTDA ME,-23.58893,-46.634823,LANCHONETE
245326,LANCHONETE PONTA DO OURO LTDA,-23.58893,-46.634823,LANCHONETE
245520,ALENCAR ISHIBASHI LANCHONETE LTDA ME,-23.588363,-46.634941,LANCHONETE
245531,LANCHONETE DA LIBERDADE LTDA ME,-23.588249,-46.634961,LANCHONETE
245592,LANCHONETE SANTA CRUZ LTDA ME,-23.587761,-46.634064,LANCHONETE
245598,AYEL LANCHONETE LTDA,-23.588748,-46.633889,LANCHONETE
245634,LANCHONETE E CHOPERIA FENIX LTDA. - EPP,-23.586256,-46.634932,"CHOPERIA,LANCHONETE"
245682,LANCHONETE MIRENSE LTDA ME,-23.585983,-46.634212,LANCHONETE
245842,LANCHONETE CERVEJA & PETISCO LTDA. -M.E.,-23.589129,-46.631454,"CERVEJA,LANCHONETE"
246049,LANCHONETE SANTORE LTDA.,-23.588314,-46.631924,LANCHONETE
247193,LANCHONETE MR RECANTO DOS AMIGOS LTDA ME,-23.579617,-46.629761,LANCHONETE
247415,BAR E LANCHONETE SHIN-ZUSHI LTDA.,-23.574592,-46.643295,LANCHONETE
247484,BULEVAR LANCHONETE LTDA - ME,-23.573048,-46.644565,LANCHONETE
247489,LANCHONETE FLOR DO CUBATAO LTDA ME,-23.573112,-46.644371,LANCHONETE
247806,LANCHONETE KIPETISCO LTDA ME,-23.571863,-46.644891,LANCHONETE
247807,ORANGE REST.E LANCHONETE LTDA-ME,-23.571811,-46.644968,LANCHONETE
248128,LANCHONETE ALVERCA LTDA. ME,-23.571389,-46.644134,LANCHONETE
248131,BINHA LANCHONETE LTDA,-23.571264,-46.644177,LANCHONETE
248172,LANCHONETE PERFAPERFA LTDA,-23.570893,-46.644216,LANCHONETE
248507,LANCHONETE CINCINATO BRAGA LTDA.-ME,-23.569442,-46.643761,LANCHONETE
248948,LANCHONETE MARINA FLORA LTDA. - ME,-23.576153,-46.640855,LANCHONETE
248986,CASA DE PRATOS RAPIDOS E LANCHONETE LTDA,-23.57613,-46.639732,LANCHONETE
249101,XUXINHA DO PARAISO LANCHONETE LTDA ME,-23.573423,-46.640621,LANCHONETE
249108,JUCELI SOUSA E SILVA LANCHONETE - ME,-23.576316,-46.638965,LANCHONETE
249140,LANCHONETE BARBARO LTDA,-23.574837,-46.63861,LANCHONETE
249218,CHAPEUZINHO DO REI LANCHONETE LTDA ME,-23.573645,-46.638241,LANCHONETE
249223,W M R LANCHONETE LTDA ME,-23.5734,-46.638858,LANCHONETE
249318,LANCHONETE TOATOA LTDA. - ME,-23.570812,-46.638785,LANCHONETE
249325,GEADA S DOCEIRA E LANCHONETE LTDA.,-23.570547,-46.638623,"CONFEITARIA,LANCHONETE"
249366,LANCHONETE CORONEL LTA ME,-23.570058,-46.63845,LANCHONETE
249378,LANCHONETE CHAGAS E CRUZ LTDA ME,-23.569337,-46.638488,LANCHONETE
249392,GENDAI ELDORADO LANCHONETE LTDA,-23.568921,-46.638349,LANCHONETE
249396,GENDAI PAULISTA LANCHONETE LTDA.,-23.568921,-46.638349,LANCHONETE
249696,LANCHONETE NOVO HORIZONTE LTDA EPP,-23.565981,-46.64157,LANCHONETE
249778,BIG TOP PIZZARIA E LANCHONETE LTDA ME,-23.562743,-46.645181,"LANCHONETE,PIZZARIA"
250000,LANCHONETE FLORIO LTDA - ME,-23.561554,-46.643447,LANCHONETE
250011,LANCHONETE DO CEARA LTDA ME,-23.560269,-46.643739,LANCHONETE
250265,RICARDO NASCIMENTO DA SILVA LANCHONETE - ME,-23.565668,-46.63917,LANCHONETE
250320,LANCHONETE HOSHI LTDA ME,-23.567204,-46.63778,LANCHONETE
250341,LANCHONETE FLOR DA JUVENTUDE LTDA ME,-23.566017,-46.638942,LANCHONETE
250579,CHAMPS LANCHONETE LTDA ME,-23.561651,-46.639286,LANCHONETE
250651,CHOPPING LANCHONETE HOLLYWOOD LTDA ME,-23.561651,-46.639286,"CHOPERIA,LANCHONETE"
250654,LANCHONETE PARTENON LTDA ME,-23.561651,-46.639286,LANCHONETE
250681,LANCHONETE DE MATTOS LTDA ME,-23.561651,-46.639286,LANCHONETE
250699,LANCHONETE HARAS DE OURO LTDA ME,-23.561651,-46.639286,LANCHONETE
250708,LANCHONETE MAESTRO CARDIM LTDA ME,-23.560775,-46.640096,LANCHONETE
250716,CEYO BAR E LANCHONETE LTDA ME,-23.563355,-46.638879,LANCHONETE
250726,DANUBIA LANCHONETE LTDA.,-23.562951,-46.638593,LANCHONETE
